panel,series,x_name,x,y_name,y
a_value,hard_positive_part,x,-1.9099999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.9e-05,value,0.0
a_value,hard_positive_part,x,-1.89e-05,value,0.0
a_value,hard_positive_part,x,-1.8800000000000003e-05,value,0.0
a_value,hard_positive_part,x,-1.87e-05,value,0.0
a_value,hard_positive_part,x,-1.8599999999999998e-05,value,0.0
a_value,hard_positive_part,x,-1.8500000000000002e-05,value,0.0
a_value,hard_positive_part,x,-1.84e-05,value,0.0
a_value,hard_positive_part,x,-1.8299999999999998e-05,value,0.0
a_value,hard_positive_part,x,-1.8200000000000002e-05,value,0.0
a_value,hard_positive_part,x,-1.81e-05,value,0.0
a_value,hard_positive_part,x,-1.7999999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.79e-05,value,0.0
a_value,hard_positive_part,x,-1.78e-05,value,0.0
a_value,hard_positive_part,x,-1.7699999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.76e-05,value,0.0
a_value,hard_positive_part,x,-1.75e-05,value,0.0
a_value,hard_positive_part,x,-1.7400000000000003e-05,value,0.0
a_value,hard_positive_part,x,-1.73e-05,value,0.0
a_value,hard_positive_part,x,-1.7199999999999998e-05,value,0.0
a_value,hard_positive_part,x,-1.7100000000000002e-05,value,0.0
a_value,hard_positive_part,x,-1.7e-05,value,0.0
a_value,hard_positive_part,x,-1.6899999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.6800000000000002e-05,value,0.0
a_value,hard_positive_part,x,-1.67e-05,value,0.0
a_value,hard_positive_part,x,-1.6599999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.65e-05,value,0.0
a_value,hard_positive_part,x,-1.64e-05,value,0.0
a_value,hard_positive_part,x,-1.6299999999999996e-05,value,0.0
a_value,hard_positive_part,x,-1.62e-05,value,0.0
a_value,hard_positive_part,x,-1.61e-05,value,0.0
a_value,hard_positive_part,x,-1.6000000000000003e-05,value,0.0
a_value,hard_positive_part,x,-1.59e-05,value,0.0
a_value,hard_positive_part,x,-1.5799999999999998e-05,value,0.0
a_value,hard_positive_part,x,-1.5700000000000002e-05,value,0.0
a_value,hard_positive_part,x,-1.56e-05,value,0.0
a_value,hard_positive_part,x,-1.5499999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.54e-05,value,0.0
a_value,hard_positive_part,x,-1.53e-05,value,0.0
a_value,hard_positive_part,x,-1.5199999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.5100000000000001e-05,value,0.0
