panel,series,x_name,x,y_name,y,raw_indicator
a_linear,compute_alpha,tau_over_tau_unif,18.46666666666667,alpha,16.80000000000149,16.8
a_linear,compute_alpha,tau_over_tau_unif,18.491666666666667,alpha,16.825000000001488,16.825
a_linear,compute_alpha,tau_over_tau_unif,18.51666666666667,alpha,16.850000000001486,16.85
a_linear,compute_alpha,tau_over_tau_unif,18.541666666666668,alpha,16.87500000000148,16.875
a_linear,compute_alpha,tau_over_tau_unif,18.56666666666667,alpha,16.900000000001484,16.900000000000002
a_linear,compute_alpha,tau_over_tau_unif,18.59166666666667,alpha,16.925000000001475,16.925
a_linear,compute_alpha,tau_over_tau_unif,18.616666666666667,alpha,16.950000000001474,16.95
a_linear,compute_alpha,tau_over_tau_unif,18.64166666666667,alpha,16.975000000001472,16.975
a_linear,compute_alpha,tau_over_tau_unif,18.666666666666668,alpha,17.00000000000147,17.0
a_linear,compute_alpha,tau_over_tau_unif,18.69166666666667,alpha,17.02500000000147,17.025000000000002
a_linear,compute_alpha,tau_over_tau_unif,18.71666666666667,alpha,17.050000000001468,17.05
a_linear,compute_alpha,tau_over_tau_unif,18.741666666666667,alpha,17.075000000001463,17.075
a_linear,compute_alpha,tau_over_tau_unif,18.76666666666667,alpha,17.100000000001465,17.1
a_linear,compute_alpha,tau_over_tau_unif,18.791666666666668,alpha,17.12500000000146,17.125
a_linear,compute_alpha,tau_over_tau_unif,18.81666666666667,alpha,17.15000000000146,17.150000000000002
a_linear,compute_alpha,tau_over_tau_unif,18.84166666666667,alpha,17.175000000001454,17.175
a_linear,compute_alpha,tau_over_tau_unif,18.866666666666667,alpha,17.200000000001452,17.2
a_linear,compute_alpha,tau_over_tau_unif,18.89166666666667,alpha,17.22500000000145,17.225
a_linear,compute_alpha,tau_over_tau_unif,18.916666666666668,alpha,17.25000000000145,17.25
a_linear,compute_alpha,tau_over_tau_unif,18.94166666666667,alpha,17.275000000001448,17.275000000000002
a_linear,compute_alpha,tau_over_tau_unif,18.96666666666667,alpha,17.300000000001447,17.3
a_linear,compute_alpha,tau_over_tau_unif,18.991666666666667,alpha,17.32500000000144,17.325
a_linear,compute_alpha,tau_over_tau_unif,19.01666666666667,alpha,17.350000000001444,17.35
a_linear,compute_alpha,tau_over_tau_unif,19.041666666666668,alpha,17.37500000000144,17.375
a_linear,compute_alpha,tau_over_tau_unif,19.06666666666667,alpha,17.40000000000144,17.400000000000002
a_linear,compute_alpha,tau_over_tau_unif,19.09166666666667,alpha,17.425000000001432,17.425
a_linear,compute_alpha,tau_over_tau_unif,19.116666666666667,alpha,17.45000000000143,17.45
a_linear,compute_alpha,tau_over_tau_unif,19.14166666666667,alpha,17.47500000000143,17.475
a_linear,compute_alpha,tau_over_tau_unif,19.166666666666668,alpha,17.500000000001428,17.5
a_linear,compute_alpha,tau_over_tau_unif,19.19166666666667,alpha,17.525000000001427,17.525000000000002
a_linear,compute_alpha,tau_over_tau_unif,19.21666666666667,alpha,17.550000000001425,17.55
a_linear,compute_alpha,tau_over_tau_unif,19.241666666666667,alpha,17.575000000001424,17.575
a_linear,compute_alpha,tau_over_tau_unif,19.26666666666667,alpha,17.600000000001423,17.6
a_linear,compute_alpha,tau_over_tau_unif,19.291666666666668,alpha,17.625000000001418,17.625
a_linear,compute_alpha,tau_over_tau_unif,19.31666666666667,alpha,17.65000000000142,17.650000000000002
a_linear,compute_alpha,tau_over_tau_unif,19.34166666666667,alpha,17.675000000001415,17.675
a_linear,compute_alpha,tau_over_tau_unif,19.366666666666667,alpha,17.70000000000141,17.7
a_linear,compute_alpha,tau_over_tau_unif,19.39166666666667,alpha,17.725000000001412,17.725
a_linear,compute_alpha,tau_over_tau_unif,19.416666666666668,alpha,17.750000000001407,17.75
a_linear,compute_alpha,tau_over_tau_unif,19.44166666666667,alpha,17.77500000000141,17.775000000000002
a_linear,compute_alpha,tau_over_tau_unif,19.46666666666667,alpha,17.800000000001404,17.8
a_linear,compute_alpha,tau_over_tau_unif,19.491666666666667,alpha,17.825000000001403,17.825
a_linear,compute_alpha,tau_over_tau_unif,19.51666666666667,alpha,17.8500000000014,17.85
a_linear,compute_alpha,tau_over_tau_unif,19.541666666666668,alpha,17.8750000000014,17.875
a_linear,compute_alpha,tau_over_tau_unif,19.56666666666667,alpha,17.9000000000014,17.900000000000002
a_linear,compute_alpha,tau_over_tau_unif,19.59166666666667,alpha,17.925000000001397,17.925
a_linear,compute_alpha,tau_over_tau_unif,19.616666666666667,alpha,17.950000000001392,17.95
a_linear,compute_alpha,tau_over_tau_unif,19.64166666666667,alpha,17.975000000001394,17.975
a_linear,compute_alpha,tau_over_tau_unif,19.666666666666668,alpha,18.00000000000139,18.0
a_linear,compute_alpha,tau_over_tau_unif,19.69166666666667,alpha,18.02500000000139,18.025000000000002
a_linear,compute_alpha,tau_over_tau_unif,19.71666666666667,alpha,18.050000000001383,18.05
a_linear,compute_alpha,tau_over_tau_unif,19.741666666666667,alpha,18.07500000000138,18.075
a_linear,compute_alpha,tau_over_tau_unif,19.76666666666667,alpha,18.100000000001383,18.1
a_linear,compute_alpha,tau_over_tau_unif,19.791666666666668,alpha,18.12500000000138,18.125
a_linear,compute_alpha,tau_over_tau_unif,19.81666666666667,alpha,18.150000000001377,18.150000000000002
a_linear,compute_alpha,tau_over_tau_unif,19.84166666666667,alpha,18.175000000001376,18.175
a_linear,compute_alpha,tau_over_tau_unif,19.866666666666667,alpha,18.200000000001374,18.2
a_linear,compute_alpha,tau_over_tau_unif,19.89166666666667,alpha,18.225000000001373,18.225
a_linear,compute_alpha,tau_over_tau_unif,19.916666666666668,alpha,18.25000000000137,18.25
a_linear,compute_alpha,tau_over_tau_unif,19.94166666666667,alpha,18.27500000000137,18.275000000000002
a_linear,compute_alpha,tau_over_tau_unif,19.96666666666667,alpha,18.30000000000137,18.3
a_linear,compute_alpha,tau_over_tau_unif,19.991666666666667,alpha,18.325000000001364,18.325
a_linear,compute_alpha,tau_over_tau_unif,20.01666666666667,alpha,18.350000000001366,18.35
a_linear,compute_alpha,tau_over_tau_unif,20.041666666666668,alpha,18.37500000000136,18.375
a_linear,compute_alpha,tau_over_tau_unif,20.06666666666667,alpha,18.400000000001363,18.400000000000002
a_linear,compute_alpha,tau_over_tau_unif,20.09166666666667,alpha,18.425000000001358,18.425
a_linear,compute_alpha,tau_over_tau_unif,20.116666666666667,alpha,18.450000000001353,18.45
a_linear,compute_alpha,tau_over_tau_unif,20.14166666666667,alpha,18.475000000001355,18.475
a_linear,compute_alpha,tau_over_tau_unif,20.166666666666668,alpha,18.50000000000135,18.5
a_linear,compute_alpha,tau_over_tau_unif,20.19166666666667,alpha,18.525000000001352,18.525000000000002
a_linear,compute_alpha,tau_over_tau_unif,20.21666666666667,alpha,18.550000000001347,18.55
a_linear,compute_alpha,tau_over_tau_unif,20.241666666666667,alpha,18.575000000001346,18.575
a_linear,compute_alpha,tau_over_tau_unif,20.26666666666667,alpha,18.600000000001344,18.6
a_linear,compute_alpha,tau_over_tau_unif,20.291666666666668,alpha,18.625000000001343,18.625
a_linear,compute_alpha,tau_over_tau_unif,20.31666666666667,alpha,18.65000000000134,18.650000000000002
a_linear,compute_alpha,tau_over_tau_unif,20.34166666666667,alpha,18.67500000000134,18.675
a_linear,compute_alpha,tau_over_tau_unif,20.366666666666667,alpha,18.70000000000134,18.7
a_linear,compute_alpha,tau_over_tau_unif,20.39166666666667,alpha,18.725000000001337,18.725
a_linear,compute_alpha,tau_over_tau_unif,20.416666666666668,alpha,18.750000000001336,18.75
a_linear,compute_alpha,tau_over_tau_unif,20.44166666666667,alpha,18.775000000001334,18.775000000000002
a_linear,compute_alpha,tau_over_tau_unif,20.46666666666667,alpha,18.800000000001333,18.8
a_linear,compute_alpha,tau_over_tau_unif,20.491666666666667,alpha,18.825000000001324,18.825
a_linear,compute_alpha,tau_over_tau_unif,20.51666666666667,alpha,18.850000000001327,18.85
a_linear,compute_alpha,tau_over_tau_unif,20.541666666666668,alpha,18.875000000001325,18.875
a_linear,compute_alpha,tau_over_tau_unif,20.56666666666667,alpha,18.900000000001327,18.900000000000002
a_linear,compute_alpha,tau_over_tau_unif,20.59166666666667,alpha,18.925000000001322,18.925
a_linear,compute_alpha,tau_over_tau_unif,20.616666666666667,alpha,18.950000000001317,18.95
a_linear,compute_alpha,tau_over_tau_unif,20.64166666666667,alpha,18.97500000000132,18.975
a_linear,compute_alpha,tau_over_tau_unif,20.666666666666668,alpha,19.000000000001315,19.0
a_linear,compute_alpha,tau_over_tau_unif,20.69166666666667,alpha,19.025000000001313,19.025000000000002
a_linear,compute_alpha,tau_over_tau_unif,20.71666666666667,alpha,19.05000000000131,19.05
a_linear,compute_alpha,tau_over_tau_unif,20.741666666666667,alpha,19.07500000000131,19.075
a_linear,compute_alpha,tau_over_tau_unif,20.76666666666667,alpha,19.10000000000131,19.1
a_linear,compute_alpha,tau_over_tau_unif,20.791666666666668,alpha,19.125000000001307,19.125
a_linear,compute_alpha,tau_over_tau_unif,20.81666666666667,alpha,19.150000000001306,19.150000000000002
a_linear,compute_alpha,tau_over_tau_unif,20.84166666666667,alpha,19.175000000001305,19.175
a_linear,compute_alpha,tau_over_tau_unif,20.86666666666667,alpha,19.200000000001303,19.200000000000003
a_linear,compute_alpha,tau_over_tau_unif,20.89166666666667,alpha,19.2250000000013,19.225
a_linear,compute_alpha,tau_over_tau_unif,20.916666666666668,alpha,19.2500000000013,19.25
a_linear,compute_alpha,tau_over_tau_unif,20.94166666666667,alpha,19.2750000000013,19.275000000000002
a_linear,compute_alpha,tau_over_tau_unif,20.96666666666667,alpha,19.300000000001297,19.3
a_linear,compute_alpha,tau_over_tau_unif,20.99166666666667,alpha,19.325000000001296,19.325000000000003
a_linear,compute_alpha,tau_over_tau_unif,21.01666666666667,alpha,19.350000000001295,19.35
a_linear,compute_alpha,tau_over_tau_unif,21.041666666666668,alpha,19.37500000000129,19.375
a_linear,compute_alpha,tau_over_tau_unif,21.06666666666667,alpha,19.40000000000129,19.400000000000002
a_linear,compute_alpha,tau_over_tau_unif,21.09166666666667,alpha,19.42500000000129,19.425
a_linear,compute_alpha,tau_over_tau_unif,21.11666666666667,alpha,19.45000000000129,19.450000000000003
a_linear,compute_alpha,tau_over_tau_unif,21.14166666666667,alpha,19.475000000001288,19.475
a_linear,compute_alpha,tau_over_tau_unif,21.166666666666668,alpha,19.500000000001283,19.5
a_linear,compute_alpha,tau_over_tau_unif,21.19166666666667,alpha,19.525000000001285,19.525000000000002
a_linear,compute_alpha,tau_over_tau_unif,21.21666666666667,alpha,19.55000000000128,19.55
a_linear,compute_alpha,tau_over_tau_unif,21.24166666666667,alpha,19.575000000001282,19.575000000000003
a_linear,compute_alpha,tau_over_tau_unif,21.26666666666667,alpha,19.600000000001277,19.6
a_linear,compute_alpha,tau_over_tau_unif,21.291666666666668,alpha,19.625000000001272,19.625
a_linear,compute_alpha,tau_over_tau_unif,21.31666666666667,alpha,19.650000000001274,19.650000000000002
a_linear,compute_alpha,tau_over_tau_unif,21.34166666666667,alpha,19.67500000000127,19.675
a_linear,compute_alpha,tau_over_tau_unif,21.36666666666667,alpha,19.70000000000127,19.700000000000003
a_linear,compute_alpha,tau_over_tau_unif,21.39166666666667,alpha,19.725000000001266,19.725
a_linear,compute_alpha,tau_over_tau_unif,21.416666666666668,alpha,19.750000000001265,19.75
a_linear,compute_alpha,tau_over_tau_unif,21.44166666666667,alpha,19.775000000001267,19.775000000000002
a_linear,compute_alpha,tau_over_tau_unif,21.46666666666667,alpha,19.800000000001262,19.8
a_linear,compute_alpha,tau_over_tau_unif,21.49166666666667,alpha,19.825000000001264,19.825000000000003
a_linear,compute_alpha,tau_over_tau_unif,21.51666666666667,alpha,19.85000000000126,19.85
a_linear,compute_alpha,tau_over_tau_unif,21.541666666666668,alpha,19.875000000001258,19.875
a_linear,compute_alpha,tau_over_tau_unif,21.56666666666667,alpha,19.900000000001256,19.900000000000002
a_linear,compute_alpha,tau_over_tau_unif,21.59166666666667,alpha,19.925000000001255,19.925
a_linear,compute_alpha,tau_over_tau_unif,21.61666666666667,alpha,19.950000000001253,19.950000000000003
a_linear,compute_alpha,tau_over_tau_unif,21.64166666666667,alpha,19.975000000001252,19.975
a_linear,compute_alpha,tau_over_tau_unif,21.666666666666668,alpha,20.00000000000125,20.0
a_inset,compute_alpha_near_zero,raw_indicator,-5e-05,alpha,4.950975679632144e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.9833333333333336e-05,alpha,4.967210999773069e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.966666666666667e-05,alpha,4.983552097620669e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.9500000000000004e-05,alpha,5.000000000002934e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.933333333333334e-05,alpha,5.0165557468214e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.916666666666667e-05,alpha,5.033220391505634e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.9000000000000005e-05,alpha,5.049995001013133e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.883333333333333e-05,alpha,5.066880656138761e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.8666666666666666e-05,alpha,5.083878451832792e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.85e-05,alpha,5.100989497207419e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.8333333333333334e-05,alpha,5.118214916020677e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.816666666666667e-05,alpha,5.135555846658012e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.8e-05,alpha,5.153013442628273e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.7833333333333335e-05,alpha,5.170588872551172e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.766666666666667e-05,alpha,5.188283320666148e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.75e-05,alpha,5.206097986859069e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.7333333333333336e-05,alpha,5.22403408701876e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.716666666666667e-05,alpha,5.242092853402215e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.7000000000000004e-05,alpha,5.260275534671048e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.683333333333334e-05,alpha,5.278583396434547e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.666666666666667e-05,alpha,5.297017721260379e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.6500000000000005e-05,alpha,5.31557980923258e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.633333333333333e-05,alpha,5.334270977969582e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.6166666666666666e-05,alpha,5.353092563197417e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.6e-05,alpha,5.37204591881131e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.5833333333333334e-05,alpha,5.391132417288055e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.566666666666667e-05,alpha,5.410353450109659e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.55e-05,alpha,5.429710427836735e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.5333333333333335e-05,alpha,5.449204780722973e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.516666666666667e-05,alpha,5.46883795876328e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.5e-05,alpha,5.488611432325369e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.483333333333334e-05,alpha,5.508526692207963e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.466666666666667e-05,alpha,5.528585250290706e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.4500000000000004e-05,alpha,5.548788639639977e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.433333333333334e-05,alpha,5.569138414990204e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.4166666666666665e-05,alpha,5.589636153237147e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.4e-05,alpha,5.610283453560003e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.383333333333333e-05,alpha,5.631081938120718e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.3666666666666666e-05,alpha,5.652033252160681e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.35e-05,alpha,5.673139064721386e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.3333333333333334e-05,alpha,5.694401068753522e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.316666666666667e-05,alpha,5.715820981859862e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.3e-05,alpha,5.737400546457889e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.2833333333333335e-05,alpha,5.759141530344665e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.266666666666667e-05,alpha,5.781045727276374e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.25e-05,alpha,5.803114957151923e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.233333333333334e-05,alpha,5.82535106681532e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.216666666666667e-05,alpha,5.847755930215186e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.2000000000000004e-05,alpha,5.870331449232443e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.183333333333334e-05,alpha,5.893079553856395e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.166666666666667e-05,alpha,5.916002203039382e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.1500000000000006e-05,alpha,5.939101384932735e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.133333333333333e-05,alpha,5.962379117554639e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.116666666666667e-05,alpha,5.985837449475385e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.1e-05,alpha,6.009478460080728e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.0833333333333334e-05,alpha,6.033304260499087e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.066666666666667e-05,alpha,6.057316993842403e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.05e-05,alpha,6.081518836165049e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.0333333333333336e-05,alpha,6.105911996725362e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4.016666666666667e-05,alpha,6.13049871897755e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-4e-05,alpha,6.155281280902004e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.983333333333334e-05,alpha,6.180261995800385e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.966666666666667e-05,alpha,6.205443213112376e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.95e-05,alpha,6.230827318781184e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.933333333333333e-05,alpha,6.256416736334564e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.9166666666666665e-05,alpha,6.282213927230645e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.9e-05,alpha,6.308221391977601e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.883333333333333e-05,alpha,6.334441670506928e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.866666666666667e-05,alpha,6.360877343333637e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.85e-05,alpha,6.387531032008268e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.8333333333333334e-05,alpha,6.414405400071121e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.816666666666667e-05,alpha,6.441503154032715e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.8e-05,alpha,6.468827043871741e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.7833333333333336e-05,alpha,6.496379864305748e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.766666666666667e-05,alpha,6.524164455273544e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.7500000000000003e-05,alpha,6.552183703254093e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.733333333333334e-05,alpha,6.580440541784464e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.716666666666667e-05,alpha,6.60893795282917e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.7000000000000005e-05,alpha,6.637678967389667e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.683333333333334e-05,alpha,6.666666666658483e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.666666666666667e-05,alpha,6.695904183205639e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.65e-05,alpha,6.72539470164815e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.633333333333333e-05,alpha,6.755141460157023e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.616666666666667e-05,alpha,6.785147751117883e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.6e-05,alpha,6.81541692269798e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.5833333333333335e-05,alpha,6.845952379553259e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.566666666666667e-05,alpha,6.876757584458931e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.55e-05,alpha,6.907836059123544e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.5333333333333336e-05,alpha,6.939191385596474e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.516666666666667e-05,alpha,6.970827207714967e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.5000000000000004e-05,alpha,7.002747231997149e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.483333333333333e-05,alpha,7.03495522944566e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.4666666666666665e-05,alpha,7.067455036441211e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.45e-05,alpha,7.100250556622179e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.433333333333333e-05,alpha,7.133345761838642e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.4166666666666666e-05,alpha,7.166744694112411e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.4e-05,alpha,7.200451466718555e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.3833333333333334e-05,alpha,7.234470265915482e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.366666666666667e-05,alpha,7.268805352724727e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.35e-05,alpha,7.303461064116019e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.3333333333333335e-05,alpha,7.338441815187269e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.316666666666667e-05,alpha,7.373752100362958e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.3e-05,alpha,7.409396495670921e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.2833333333333336e-05,alpha,7.445379660020762e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.266666666666667e-05,alpha,7.481706337582829e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.2500000000000004e-05,alpha,7.518381359220107e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.233333333333334e-05,alpha,7.555409644633141e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.216666666666667e-05,alpha,7.592796204567607e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.2000000000000005e-05,alpha,7.630546142382986e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.183333333333334e-05,alpha,7.66866465671299e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.166666666666667e-05,alpha,7.707157043066423e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.15e-05,alpha,7.746028696611815e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.1333333333333334e-05,alpha,7.785285113883892e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.116666666666667e-05,alpha,7.824931895699772e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.1e-05,alpha,7.864974749052664e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.0833333333333335e-05,alpha,7.905419489793772e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.066666666666667e-05,alpha,7.946272045394033e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.0500000000000003e-05,alpha,7.987538457019176e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.0333333333333333e-05,alpha,8.029224882809301e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3.0166666666666667e-05,alpha,8.071337600012095e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-3e-05,alpha,8.11388300842353e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.9833333333333335e-05,alpha,8.156867632661471e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.966666666666667e-05,alpha,8.200298125776459e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.9500000000000002e-05,alpha,8.244181271757131e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.9333333333333336e-05,alpha,8.288523988912406e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.9166666666666666e-05,alpha,8.333333333356603e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.9e-05,alpha,8.378616501756218e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.8833333333333334e-05,alpha,8.424380835413633e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.8666666666666668e-05,alpha,8.470633823109071e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.85e-05,alpha,8.517383105394356e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.8333333333333335e-05,alpha,8.564636477710229e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.816666666666667e-05,alpha,8.612401894461851e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.8e-05,alpha,8.660687473219948e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.7833333333333333e-05,alpha,8.709501498141318e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.7666666666666667e-05,alpha,8.758852424845469e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.75e-05,alpha,8.808748883969212e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.7333333333333335e-05,alpha,8.859199686302576e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.716666666666667e-05,alpha,8.910213826578552e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.7000000000000002e-05,alpha,8.961800488884686e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.6833333333333333e-05,alpha,9.01396905080134e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.6666666666666667e-05,alpha,9.066729088619641e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.65e-05,alpha,9.120090382723743e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.6333333333333334e-05,alpha,9.174062922136042e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.6166666666666668e-05,alpha,9.228656910697161e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.6000000000000002e-05,alpha,9.283882771811998e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.5833333333333336e-05,alpha,9.339751154972282e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.5666666666666666e-05,alpha,9.39627294081878e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.55e-05,alpha,9.453459248028613e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.5333333333333334e-05,alpha,9.511321438823266e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.5166666666666667e-05,alpha,9.5698711257042e-07,
a_inset,compute_alpha_near_zero,raw_indicator,-2.5e-05,alpha,9.629120178404807e-07,
