panel,series,x_name,x,y_name,y,F_parent,z_parent
a_exchange,pbe_fx,s,2.6500000000000004,L_prime,0.23349143494025276,1.5284067778750356,1.4948991947043568
a_exchange,pbe_fx,s,2.6750000000000003,L_prime,0.23112989510345347,1.5317981178388593,1.509497550127194
a_exchange,pbe_fx,s,2.7,L_prime,0.22879193920920113,1.5351376956607474,1.524019981441549
a_exchange,pbe_fx,s,2.725,L_prime,0.22647761129436683,1.538426263776851,1.5384667284526459
a_exchange,pbe_fx,s,2.75,L_prime,0.2241869371828868,1.5416645725081797,1.5528380505687478
a_exchange,pbe_fx,s,2.7750000000000004,L_prime,0.22191992544381353,1.5448533693614435,1.5671342254990608
a_exchange,pbe_fx,s,2.8000000000000003,L_prime,0.21967656831710866,1.5479933983841754,1.5813555480188182
a_exchange,pbe_fx,s,2.825,L_prime,0.2174568426073194,1.5510853995711167,1.595502328798309
a_exchange,pbe_fx,s,2.85,L_prime,0.2152607105453835,1.5541301083189827,1.6095748932927743
a_exchange,pbe_fx,s,2.875,L_prime,0.21308812061890078,1.5571282549268526,1.6235735806902336
a_exchange,pbe_fx,s,2.9000000000000004,L_prime,0.2109390083712705,1.5600805641395499,1.6374987429144294
a_exchange,pbe_fx,s,2.9250000000000003,L_prime,0.2088132971701846,1.562987754731498,1.6513507436801989
a_exchange,pbe_fx,s,2.95,L_prime,0.20671089894600395,1.5658505391286572,1.6651299575987144
a_exchange,pbe_fx,s,2.975,L_prime,0.2046317149006049,1.5686696230662598,1.6788367693301567
a_exchange,pbe_fx,s,3.0,L_prime,0.20257563618732632,1.5714457052801694,1.6924715727814648
a_exchange,pbe_fx,s,3.0250000000000004,L_prime,0.2005425445626774,1.5741794772298021,1.706034770346969
a_exchange,pbe_fx,s,3.0500000000000003,L_prime,0.19853231301049862,1.5768716228506432,1.7195267721897636
a_exchange,pbe_fx,s,3.075,L_prime,0.1965448063392902,1.5795228183344976,1.7329479955618137
a_exchange,pbe_fx,s,3.1,L_prime,0.19457988175344362,1.5821337319357038,1.746298864160859
a_exchange,pbe_fx,s,3.125,L_prime,0.19263738939911693,1.5847050238016365,1.7595798075222941
a_exchange,pbe_fx,s,3.1500000000000004,L_prime,0.19071717288551282,1.587237345825908,1.7727912604442757
a_exchange,pbe_fx,s,3.1750000000000003,L_prime,0.18881906978231713,1.5897313415227634,1.785933662444388
a_exchange,pbe_fx,s,3.2,L_prime,0.1869429120940609,1.592187645921248,1.7990074572462933
a_exchange,pbe_fx,s,3.225,L_prime,0.18508852671216464,1.5946068854777975,1.8120130922948567
a_exchange,pbe_fx,s,3.25,L_prime,0.1832557358454223,1.5969896780059818,1.8249510182983153
a_exchange,pbe_fx,s,3.2750000000000004,L_prime,0.18144435742967385,1.5993366326221994,1.8378216887961272
a_exchange,pbe_fx,s,3.3000000000000003,L_prime,0.17965420551741074,1.601648349706187,1.8506255597512056
